support,pattern
22,"[16, 17, 29]"
18,"[16, 17, 6]"
12,"[16, 17, 8]"
18,"[16, 17, 10]"
23,"[16, 17, 70]"
18,"[16, 17, 69]"
17,"[16, 17, 56]"
19,"[16, 17, 25]"
20,"[16, 17, 48]"
20,"[16, 17, 28]"
16,"[16, 17, 17]"
15,"[16, 17, 35]"
13,"[16, 17, 58]"
15,"[16, 17, 4]"
16,"[16, 17, 34]"
18,"[16, 17, 33]"
14,"[16, 17, 54]"
12,"[16, 17, 37]"
17,"[16, 17, 27]"
13,"[16, 17, 32]"
13,"[16, 17, 20]"
23,"[16, 0]"
19,"[16, 0, 29]"
19,"[16, 0, 6]"
12,"[16, 0, 8]"
20,"[16, 0, 10]"
23,"[16, 0, 70]"
18,"[16, 0, 69]"
19,"[16, 0, 56]"
12,"[16, 0, 62]"
21,"[16, 0, 25]"
20,"[16, 0, 48]"
21,"[16, 0, 28]"
17,"[16, 0, 17]"
16,"[16, 0, 35]"
14,"[16, 0, 58]"
12,"[16, 0, 49]"
16,"[16, 0, 4]"
17,"[16, 0, 34]"
19,"[16, 0, 33]"
14,"[16, 0, 54]"
15,"[16, 0, 0]"
13,"[16, 0, 37]"
13,"[16, 0, 26]"
16,"[16, 0, 27]"
15,"[16, 0, 20]"
24,"[16, 29]"
18,"[16, 29, 6]"
19,"[16, 29, 10]"
23,"[16, 29, 70]"
18,"[16, 29, 69]"
18,"[16, 29, 56]"
12,"[16, 29, 62]"
20,"[16, 29, 25]"
20,"[16, 29, 48]"
21,"[16, 29, 28]"
15,"[16, 29, 17]"
16,"[16, 29, 35]"
13,"[16, 29, 58]"
12,"[16, 29, 49]"
18,"[16, 29, 0]"
15,"[16, 29, 4]"
17,"[16, 29, 34]"
19,"[16, 29, 33]"
14,"[16, 29, 54]"
13,"[16, 29, 37]"
12,"[16, 29, 26]"
17,"[16, 29, 29]"
14,"[16, 29, 27]"
14,"[16, 29, 20]"
20,"[16, 6]"
16,"[16, 6, 10]"
20,"[16, 6, 70]"
14,"[16, 6, 69]"
14,"[16, 6, 56]"
17,"[16, 6, 25]"
17,"[16, 6, 48]"
16,"[16, 6, 28]"
15,"[16, 6, 17]"
13,"[16, 6, 35]"
13,"[16, 6, 58]"
12,"[16, 6, 49]"
16,"[16, 6, 6]"
14,"[16, 6, 4]"
12,"[16, 6, 34]"
14,"[16, 6, 33]"
13,"[16, 6, 54]"
15,"[16, 6, 0]"
16,"[16, 6, 29]"
23,"[16, 10]"
22,"[16, 10, 70]"
17,"[16, 10, 69]"
19,"[16, 10, 56]"
13,"[16, 10, 62]"
20,"[16, 10, 25]"
19,"[16, 10, 48]"
21,"[16, 10, 28]"
14,"[16, 10, 17]"
19,"[16, 10, 35]"
16,"[16, 10, 58]"
12,"[16, 10, 49]"
17,"[16, 10, 6]"
14,"[16, 10, 10]"
15,"[16, 10, 34]"
18,"[16, 10, 33]"
15,"[16, 10, 54]"
16,"[16, 10, 0]"
12,"[16, 10, 26]"
19,"[16, 10, 29]"
12,"[16, 10, 18]"
13,"[16, 10, 27]"
15,"[16, 10, 4]"
12,"[16, 10, 20]"
21,"[16, 56]"
13,"[16, 56, 62]"
18,"[16, 56, 25]"
18,"[16, 56, 48]"
19,"[16, 56, 28]"
12,"[16, 56, 17]"
20,"[16, 56, 70]"
17,"[16, 56, 35]"
15,"[16, 56, 58]"
15,"[16, 56, 6]"
15,"[16, 56, 69]"
15,"[16, 56, 34]"
17,"[16, 56, 33]"
13,"[16, 56, 54]"
13,"[16, 56, 0]"
14,"[16, 56, 56]"
12,"[16, 56, 26]"
16,"[16, 56, 29]"
12,"[16, 56, 10]"
12,"[16, 56, 4]"
12,"[16, 56, 20]"
20,"[16, 35]"
17,"[16, 35, 58]"
13,"[16, 35, 62]"
20,"[16, 35, 70]"
17,"[16, 35, 48]"
14,"[16, 35, 6]"
16,"[16, 35, 69]"
13,"[16, 35, 34]"
16,"[16, 35, 33]"
19,"[16, 35, 28]"
17,"[16, 35, 25]"
14,"[16, 35, 54]"
12,"[16, 35, 56]"
15,"[16, 35, 29]"
17,"[16, 58]"
17,"[16, 58, 70]"
14,"[16, 58, 48]"
12,"[16, 58, 6]"
14,"[16, 58, 69]"
12,"[16, 58, 33]"
15,"[16, 58, 28]"
13,"[16, 58, 25]"
12,"[16, 58, 54]"
13,"[16, 58, 29]"
15,"[16, 49]"
15,"[16, 49, 70]"
12,"[16, 49, 49]"
12,"[16, 49, 48]"
12,"[16, 49, 69]"
12,"[16, 49, 33]"
13,"[16, 49, 29]"
12,"[16, 49, 54]"
12,"[16, 55]"
24,"[16, 53]"
16,"[16, 53, 51]"
15,"[16, 53, 13]"
13,"[16, 53, 14]"
20,"[16, 53, 69]"
14,"[16, 53, 12]"
15,"[16, 53, 42]"
16,"[16, 53, 53]"
18,"[16, 53, 32]"
18,"[16, 53, 18]"
19,"[16, 53, 8]"
17,"[16, 53, 27]"
18,"[16, 53, 17]"
21,"[16, 53, 29]"
19,"[16, 53, 0]"
17,"[16, 53, 6]"
15,"[16, 53, 4]"
20,"[16, 53, 10]"
17,"[16, 53, 56]"
15,"[16, 53, 35]"
13,"[16, 53, 58]"
22,"[16, 53, 70]"
21,"[16, 53, 34]"
22,"[16, 53, 33]"
20,"[16, 53, 28]"
20,"[16, 53, 25]"
19,"[16, 53, 48]"
21,"[16, 53, 54]"
17,"[16, 53, 37]"
13,"[16, 53, 60]"
12,"[16, 53, 26]"
12,"[16, 53, 62]"
12,"[16, 53, 49]"
15,"[16, 53, 20]"
18,"[16, 13]"
14,"[16, 13, 69]"
15,"[16, 13, 53]"
14,"[16, 13, 32]"
13,"[16, 13, 18]"
12,"[16, 13, 8]"
12,"[16, 13, 27]"
13,"[16, 13, 17]"
14,"[16, 13, 29]"
12,"[16, 13, 0]"
12,"[16, 13, 10]"
12,"[16, 13, 56]"
12,"[16, 13, 35]"
17,"[16, 13, 70]"
13,"[16, 13, 34]"
14,"[16, 13, 33]"
14,"[16, 13, 28]"
15,"[16, 13, 25]"
13,"[16, 13, 48]"
15,"[16, 13, 54]"
12,"[16, 15]"
13,"[16, 43]"
12,"[16, 43, 70]"
14,"[16, 9]"
12,"[16, 9, 27]"
13,"[16, 9, 17]"
14,"[16, 9, 29]"
13,"[16, 9, 0]"
13,"[16, 9, 6]"
12,"[16, 9, 10]"
12,"[16, 9, 56]"
14,"[16, 9, 70]"
12,"[16, 9, 34]"
14,"[16, 9, 33]"
14,"[16, 9, 28]"
13,"[16, 9, 25]"
12,"[16, 9, 48]"
17,"[16, 4]"
14,"[16, 4, 10]"
16,"[16, 4, 70]"
13,"[16, 4, 28]"
12,"[16, 4, 25]"
14,"[16, 4, 48]"
12,"[16, 4, 0]"
12,"[16, 4, 6]"
13,"[16, 4, 29]"
37,[51]
22,"[51, 16]"
18,"[51, 16, 68]"
13,"[51, 16, 14]"
14,"[51, 16, 12]"
22,"[51, 16, 70]"
13,"[51, 16, 62]"
20,"[51, 16, 34]"
20,"[51, 16, 33]"
19,"[51, 16, 28]"
20,"[51, 16, 54]"
21,"[51, 16, 69]"
17,"[51, 16, 42]"
18,"[51, 16, 25]"
17,"[51, 16, 48]"
16,"[51, 16, 20]"
15,"[51, 16, 37]"
14,"[51, 16, 26]"
12,"[51, 16, 50]"
13,"[51, 16, 60]"
19,"[51, 16, 32]"
17,"[51, 16, 18]"
17,"[51, 16, 8]"
18,"[51, 16, 27]"
18,"[51, 16, 17]"
18,"[51, 16, 0]"
20,"[51, 16, 29]"
16,"[51, 16, 6]"
17,"[51, 16, 10]"
13,"[51, 16, 51]"
16,"[51, 16, 56]"
14,"[51, 16, 35]"
13,"[51, 16, 49]"
18,"[51, 16, 53]"
13,"[51, 16, 13]"
14,"[51, 16, 4]"
19,"[51, 68]"
18,"[51, 68, 70]"
15,"[51, 68, 34]"
15,"[51, 68, 33]"
15,"[51, 68, 28]"
15,"[51, 68, 54]"
15,"[51, 68, 69]"
15,"[51, 68, 25]"
14,"[51, 68, 48]"
12,"[51, 68, 20]"
12,"[51, 68, 37]"
12,"[51, 68, 50]"
12,"[51, 68, 60]"
14,"[51, 68, 32]"
13,"[51, 68, 18]"
13,"[51, 68, 8]"
13,"[51, 68, 27]"
13,"[51, 68, 17]"
14,"[51, 68, 0]"
15,"[51, 68, 29]"
14,"[51, 68, 6]"
13,"[51, 68, 10]"
13,"[51, 68, 56]"
13,"[51, 68, 35]"
12,"[51, 68, 49]"
13,"[51, 68, 53]"
26,"[51, 14]"
16,"[51, 14, 12]"
25,"[51, 14, 70]"
13,"[51, 14, 62]"
23,"[51, 14, 34]"
22,"[51, 14, 33]"
23,"[51, 14, 28]"
23,"[51, 14, 54]"
24,"[51, 14, 69]"
17,"[51, 14, 42]"
22,"[51, 14, 25]"
21,"[51, 14, 48]"
17,"[51, 14, 20]"
19,"[51, 14, 37]"
17,"[51, 14, 26]"
15,"[51, 14, 50]"
15,"[51, 14, 60]"
22,"[51, 14, 32]"
21,"[51, 14, 18]"
20,"[51, 14, 8]"
23,"[51, 14, 27]"
23,"[51, 14, 17]"
21,"[51, 14, 0]"
12,"[51, 14, 3]"
12,"[51, 14, 1]"
25,"[51, 14, 29]"
20,"[51, 14, 6]"
23,"[51, 14, 10]"
15,"[51, 14, 51]"
19,"[51, 14, 56]"
12,"[51, 14, 57]"
17,"[51, 14, 35]"
15,"[51, 14, 58]"
16,"[51, 14, 49]"
15,"[51, 14, 55]"
17,"[51, 14, 13]"
20,"[51, 14, 53]"
18,"[51, 14, 4]"
13,"[51, 14, 7]"
14,"[51, 14, 16]"
22,"[51, 12]"
19,"[51, 12, 70]"
18,"[51, 12, 34]"
18,"[51, 12, 33]"
16,"[51, 12, 28]"
16,"[51, 12, 54]"
16,"[51, 12, 69]"
19,"[51, 12, 42]"
15,"[51, 12, 25]"
15,"[51, 12, 48]"
13,"[51, 12, 20]"
14,"[51, 12, 37]"
13,"[51, 12, 26]"
12,"[51, 12, 60]"
16,"[51, 12, 32]"
15,"[51, 12, 18]"
13,"[51, 12, 8]"
14,"[51, 12, 27]"
16,"[51, 12, 17]"
15,"[51, 12, 0]"
16,"[51, 12, 29]"
12,"[51, 12, 6]"
15,"[51, 12, 10]"
15,"[51, 12, 51]"
14,"[51, 12, 56]"
15,"[51, 12, 13]"
16,"[51, 12, 53]"
12,"[51, 12, 4]"
37,"[51, 70]"
20,"[51, 70, 62]"
36,"[51, 70, 70]"
34,"[51, 70, 34]"
32,"[51, 70, 33]"
36,"[51, 70, 28]"
34,"[51, 70, 54]"
31,"[51, 70, 69]"
25,"[51, 70, 42]"
34,"[51, 70, 25]"
33,"[51, 70, 48]"
28,"[51, 70, 20]"
29,"[51, 70, 37]"
24,"[51, 70, 26]"
24,"[51, 70, 50]"
26,"[51, 70, 60]"
14,"[51, 70, 36]"
14,"[51, 70, 64]"
28,"[51, 70, 32]"
29,"[51, 70, 18]"
29,"[51, 70, 8]"
31,"[51, 70, 27]"
33,"[51, 70, 17]"
32,"[51, 70, 0]"
18,"[51, 70, 3]"
14,"[51, 70, 1]"
33,"[51, 70, 29]"
33,"[51, 70, 6]"
30,"[51, 70, 10]"
19,"[51, 70, 12]"
18,"[51, 70, 51]"
13,"[51, 70, 11]"
29,"[51, 70, 56]"
17,"[51, 70, 57]"
26,"[51, 70, 35]"
25,"[51, 70, 58]"
24,"[51, 70, 49]"
21,"[51, 70, 55]"
13,"[51, 70, 21]"
14,"[51, 70, 31]"
25,"[51, 70, 4]"
15,"[51, 70, 13]"
21,"[51, 70, 53]"
12,"[51, 70, 16]"
12,"[51, 70, 15]"
17,"[51, 70, 14]"
16,"[51, 70, 9]"
19,"[51, 70, 7]"
20,"[51, 62]"
19,"[51, 62, 70]"
14,"[51, 62, 62]"
14,"[51, 62, 34]"
15,"[51, 62, 33]"
17,"[51, 62, 28]"
17,"[51, 62, 54]"
15,"[51, 62, 69]"
15,"[51, 62, 25]"
16,"[51, 62, 48]"
13,"[51, 62, 20]"
13,"[51, 62, 37]"
13,"[51, 62, 50]"
13,"[51, 62, 64]"
13,"[51, 62, 32]"
12,"[51, 62, 18]"
13,"[51, 62, 8]"
13,"[51, 62, 27]"
14,"[51, 62, 17]"
16,"[51, 62, 0]"
18,"[51, 62, 29]"
16,"[51, 62, 6]"
14,"[51, 62, 10]"
13,"[51, 62, 56]"
12,"[51, 62, 35]"
13,"[51, 62, 49]"
13,"[51, 62, 53]"
34,"[51, 34]"
32,"[51, 34, 33]"
34,"[51, 34, 28]"
18,"[51, 34, 62]"
33,"[51, 34, 54]"
34,"[51, 34, 70]"
27,"[51, 34, 69]"
20,"[51, 34, 42]"
32,"[51, 34, 25]"
32,"[51, 34, 48]"
27,"[51, 34, 20]"
28,"[51, 34, 37]"
22,"[51, 34, 26]"
22,"[51, 34, 50]"
24,"[51, 34, 60]"
13,"[51, 34, 36]"
13,"[51, 34, 64]"
23,"[51, 34, 32]"
22,"[51, 34, 18]"
21,"[51, 34, 8]"
25,"[51, 34, 27]"
29,"[51, 34, 17]"
24,"[51, 34, 0]"
13,"[51, 34, 3]"
12,"[51, 34, 1]"
29,"[51, 34, 29]"
29,"[51, 34, 6]"
23,"[51, 34, 10]"
18,"[51, 34, 12]"
12,"[51, 34, 51]"
21,"[51, 34, 56]"
12,"[51, 34, 57]"
20,"[51, 34, 35]"
19,"[51, 34, 58]"
23,"[51, 34, 49]"
20,"[51, 34, 55]"
20,"[51, 34, 4]"
23,"[51, 34, 34]"
13,"[51, 34, 13]"
19,"[51, 34, 53]"
12,"[51, 34, 14]"
13,"[51, 34, 7]"
32,"[51, 33]"
31,"[51, 33, 28]"
24,"[51, 33, 33]"
18,"[51, 33, 62]"
31,"[51, 33, 54]"
32,"[51, 33, 70]"
25,"[51, 33, 69]"
20,"[51, 33, 42]"
31,"[51, 33, 25]"
29,"[51, 33, 48]"
26,"[51, 33, 20]"
26,"[51, 33, 37]"
20,"[51, 33, 26]"
20,"[51, 33, 50]"
20,"[51, 33, 60]"
12,"[51, 33, 36]"
13,"[51, 33, 64]"
22,"[51, 33, 32]"
21,"[51, 33, 18]"
20,"[51, 33, 8]"
24,"[51, 33, 27]"
27,"[51, 33, 17]"
24,"[51, 33, 0]"
13,"[51, 33, 3]"
29,"[51, 33, 29]"
27,"[51, 33, 6]"
22,"[51, 33, 10]"
18,"[51, 33, 12]"
12,"[51, 33, 51]"
20,"[51, 33, 56]"
18,"[51, 33, 35]"
17,"[51, 33, 58]"
20,"[51, 33, 49]"
18,"[51, 33, 55]"
20,"[51, 33, 4]"
21,"[51, 33, 34]"
13,"[51, 33, 13]"
18,"[51, 33, 53]"
36,"[51, 28]"
25,"[51, 28, 33]"
17,"[51, 28, 62]"
27,"[51, 28, 28]"
32,"[51, 28, 54]"
35,"[51, 28, 70]"
25,"[51, 28, 69]"
20,"[51, 28, 42]"
31,"[51, 28, 25]"
30,"[51, 28, 48]"
23,"[51, 28, 20]"
25,"[51, 28, 37]"
21,"[51, 28, 26]"
21,"[51, 28, 50]"
20,"[51, 28, 60]"
13,"[51, 28, 64]"
22,"[51, 28, 32]"
20,"[51, 28, 18]"
19,"[51, 28, 8]"
24,"[51, 28, 27]"
29,"[51, 28, 17]"
25,"[51, 28, 0]"
13,"[51, 28, 3]"
29,"[51, 28, 29]"
29,"[51, 28, 6]"
22,"[51, 28, 10]"
18,"[51, 28, 12]"
13,"[51, 28, 51]"
20,"[51, 28, 56]"
17,"[51, 28, 35]"
17,"[51, 28, 58]"
21,"[51, 28, 49]"
20,"[51, 28, 55]"
20,"[51, 28, 4]"
21,"[51, 28, 34]"
14,"[51, 28, 13]"
19,"[51, 28, 53]"
34,"[51, 54]"
16,"[51, 54, 62]"
25,"[51, 54, 28]"
28,"[51, 54, 54]"
34,"[51, 54, 70]"
24,"[51, 54, 69]"
19,"[51, 54, 42]"
23,"[51, 54, 25]"
26,"[51, 54, 48]"
22,"[51, 54, 20]"
21,"[51, 54, 37]"
17,"[51, 54, 26]"
17,"[51, 54, 50]"
19,"[51, 54, 60]"
12,"[51, 54, 36]"
12,"[51, 54, 64]"
21,"[51, 54, 32]"
19,"[51, 54, 18]"
20,"[51, 54, 8]"
23,"[51, 54, 27]"
28,"[51, 54, 17]"
24,"[51, 54, 0]"
12,"[51, 54, 3]"
28,"[51, 54, 29]"
27,"[51, 54, 6]"
19,"[51, 54, 10]"
18,"[51, 54, 12]"
12,"[51, 54, 51]"
19,"[51, 54, 56]"
14,"[51, 54, 35]"
13,"[51, 54, 58]"
21,"[51, 54, 49]"
19,"[51, 54, 55]"
13,"[51, 54, 13]"
15,"[51, 54, 53]"
23,"[51, 54, 33]"
19,"[51, 54, 4]"
20,"[51, 54, 34]"
34,"[51, 69]"
12,"[51, 69, 66]"
28,"[51, 69, 42]"
18,"[51, 69, 62]"
30,"[51, 69, 54]"
31,"[51, 69, 25]"
32,"[51, 69, 28]"
30,"[51, 69, 48]"
23,"[51, 69, 20]"
26,"[51, 69, 37]"
34,"[51, 69, 70]"
21,"[51, 69, 26]"
20,"[51, 69, 50]"
24,"[51, 69, 60]"
13,"[51, 69, 36]"
13,"[51, 69, 64]"
26,"[51, 69, 32]"
26,"[51, 69, 18]"
26,"[51, 69, 8]"
27,"[51, 69, 27]"
29,"[51, 69, 17]"
30,"[51, 69, 0]"
16,"[51, 69, 3]"
12,"[51, 69, 1]"
31,"[51, 69, 29]"
29,"[51, 69, 6]"
27,"[51, 69, 10]"
31,"[51, 69, 69]"
22,"[51, 69, 12]"
23,"[51, 69, 51]"
28,"[51, 69, 56]"
14,"[51, 69, 57]"
22,"[51, 69, 35]"
20,"[51, 69, 58]"
22,"[51, 69, 49]"
19,"[51, 69, 55]"
12,"[51, 69, 43]"
15,"[51, 69, 15]"
19,"[51, 69, 14]"
22,"[51, 69, 13]"
25,"[51, 69, 53]"
29,"[51, 69, 34]"
29,"[51, 69, 33]"
23,"[51, 69, 4]"
13,"[51, 69, 9]"
16,"[51, 69, 7]"
15,"[51, 69, 16]"
12,"[51, 69, 68]"
13,"[51, 66]"
12,"[51, 66, 42]"
12,"[51, 66, 28]"
13,"[51, 66, 70]"
13,"[51, 66, 69]"
12,"[51, 66, 53]"
29,"[51, 42]"
13,"[51, 42, 62]"
23,"[51, 42, 54]"
23,"[51, 42, 25]"
23,"[51, 42, 28]"
21,"[51, 42, 48]"
19,"[51, 42, 20]"
21,"[51, 42, 37]"
26,"[51, 42, 70]"
17,"[51, 42, 26]"
14,"[51, 42, 50]"
18,"[51, 42, 60]"
22,"[51, 42, 32]"
20,"[51, 42, 18]"
20,"[51, 42, 8]"
21,"[51, 42, 27]"
21,"[51, 42, 17]"
22,"[51, 42, 0]"
13,"[51, 42, 3]"
24,"[51, 42, 29]"
19,"[51, 42, 6]"
21,"[51, 42, 10]"
25,"[51, 42, 69]"
13,"[51, 42, 12]"
19,"[51, 42, 51]"
21,"[51, 42, 56]"
17,"[51, 42, 35]"
14,"[51, 42, 58]"
14,"[51, 42, 49]"
13,"[51, 42, 55]"
12,"[51, 42, 42]"
13,"[51, 42, 15]"
15,"[51, 42, 14]"
15,"[51, 42, 13]"
18,"[51, 42, 53]"
23,"[51, 42, 34]"
24,"[51, 42, 33]"
17,"[51, 42, 4]"
12,"[51, 42, 16]"
34,"[51, 25]"
27,"[51, 25, 28]"
29,"[51, 25, 48]"
19,"[51, 25, 62]"
25,"[51, 25, 20]"
27,"[51, 25, 37]"
33,"[51, 25, 70]"
18,"[51, 25, 26]"
18,"[51, 25, 50]"
20,"[51, 25, 60]"
12,"[51, 25, 36]"
13,"[51, 25, 64]"
22,"[51, 25, 32]"
20,"[51, 25, 18]"
20,"[51, 25, 8]"
25,"[51, 25, 27]"
27,"[51, 25, 17]"
24,"[51, 25, 0]"
13,"[51, 25, 3]"
12,"[51, 25, 1]"
30,"[51, 25, 29]"
27,"[51, 25, 6]"
20,"[51, 25, 10]"
25,"[51, 25, 69]"
17,"[51, 25, 12]"
20,"[51, 25, 56]"
25,"[51, 25, 25]"
17,"[51, 25, 35]"
18,"[51, 25, 58]"
22,"[51, 25, 49]"
19,"[51, 25, 55]"
24,"[51, 25, 33]"
20,"[51, 25, 4]"
20,"[51, 25, 34]"
28,"[51, 25, 54]"
12,"[51, 25, 13]"
16,"[51, 25, 53]"
17,"[51, 25, 42]"
33,"[51, 48]"
15,"[51, 48, 62]"
28,"[51, 48, 48]"
21,"[51, 48, 20]"
24,"[51, 48, 37]"
33,"[51, 48, 70]"
18,"[51, 48, 26]"
18,"[51, 48, 50]"
21,"[51, 48, 60]"
21,"[51, 48, 32]"
18,"[51, 48, 18]"
19,"[51, 48, 8]"
23,"[51, 48, 27]"
28,"[51, 48, 17]"
25,"[51, 48, 0]"
12,"[51, 48, 3]"
28,"[51, 48, 29]"
28,"[51, 48, 6]"
20,"[51, 48, 10]"
24,"[51, 48, 69]"
17,"[51, 48, 12]"
19,"[51, 48, 56]"
25,"[51, 48, 25]"
27,"[51, 48, 28]"
14,"[51, 48, 35]"
15,"[51, 48, 58]"
20,"[51, 48, 49]"
21,"[51, 48, 55]"
20,"[51, 48, 33]"
21,"[51, 48, 4]"
18,"[51, 48, 34]"
29,"[51, 48, 54]"
13,"[51, 48, 53]"
17,"[51, 48, 42]"
28,"[51, 20]"
25,"[51, 20, 37]"
19,"[51, 20, 20]"
28,"[51, 20, 70]"
16,"[51, 20, 62]"
19,"[51, 20, 26]"
19,"[51, 20, 50]"
20,"[51, 20, 60]"
13,"[51, 20, 36]"
21,"[51, 20, 32]"
20,"[51, 20, 18]"
19,"[51, 20, 8]"
23,"[51, 20, 27]"
25,"[51, 20, 17]"
22,"[51, 20, 0]"
12,"[51, 20, 3]"
27,"[51, 20, 29]"
24,"[51, 20, 6]"
21,"[51, 20, 10]"
22,"[51, 20, 69]"
16,"[51, 20, 12]"
18,"[51, 20, 56]"
23,"[51, 20, 25]"
25,"[51, 20, 48]"
25,"[51, 20, 28]"
17,"[51, 20, 35]"
15,"[51, 20, 58]"
19,"[51, 20, 49]"
15,"[51, 20, 55]"
19,"[51, 20, 4]"
23,"[51, 20, 54]"
15,"[51, 20, 42]"
14,"[51, 20, 53]"
22,"[51, 20, 33]"
20,"[51, 20, 34]"
29,"[51, 37]"
16,"[51, 37, 20]"
29,"[51, 37, 70]"
14,"[51, 37, 62]"
18,"[51, 37, 26]"
15,"[51, 37, 50]"
24,"[51, 37, 60]"
12,"[51, 37, 36]"
19,"[51, 37, 32]"
18,"[51, 37, 18]"
17,"[51, 37, 8]"
22,"[51, 37, 27]"
25,"[51, 37, 17]"
22,"[51, 37, 0]"
25,"[51, 37, 29]"
24,"[51, 37, 6]"
18,"[51, 37, 10]"
19,"[51, 37, 69]"
14,"[51, 37, 12]"
16,"[51, 37, 56]"
22,"[51, 37, 25]"
24,"[51, 37, 48]"
23,"[51, 37, 28]"
14,"[51, 37, 35]"
12,"[51, 37, 58]"
18,"[51, 37, 49]"
18,"[51, 37, 55]"
19,"[51, 37, 4]"
22,"[51, 37, 54]"
13,"[51, 37, 42]"
19,"[51, 37, 33]"
17,"[51, 37, 34]"
14,"[51, 37, 37]"
24,"[51, 26]"
20,"[51, 26, 50]"
13,"[51, 26, 60]"
16,"[51, 26, 32]"
14,"[51, 26, 18]"
14,"[51, 26, 8]"
17,"[51, 26, 27]"
19,"[51, 26, 17]"
20,"[51, 26, 0]"
20,"[51, 26, 29]"
21,"[51, 26, 6]"
16,"[51, 26, 10]"
24,"[51, 26, 70]"
17,"[51, 26, 69]"
13,"[51, 26, 56]"
13,"[51, 26, 62]"
16,"[51, 26, 25]"
20,"[51, 26, 48]"
17,"[51, 26, 28]"
12,"[51, 26, 49]"
14,"[51, 26, 55]"
15,"[51, 26, 37]"
17,"[51, 26, 4]"
16,"[51, 26, 54]"
14,"[51, 26, 33]"
12,"[51, 26, 34]"
24,"[51, 50]"
13,"[51, 50, 60]"
15,"[51, 50, 32]"
14,"[51, 50, 18]"
14,"[51, 50, 8]"
16,"[51, 50, 27]"
19,"[51, 50, 17]"
18,"[51, 50, 0]"
20,"[51, 50, 29]"
19,"[51, 50, 6]"
15,"[51, 50, 10]"
24,"[51, 50, 70]"
18,"[51, 50, 69]"
13,"[51, 50, 56]"
14,"[51, 50, 62]"
14,"[51, 50, 25]"
20,"[51, 50, 48]"
17,"[51, 50, 28]"
15,"[51, 50, 49]"
15,"[51, 50, 55]"
15,"[51, 50, 37]"
16,"[51, 50, 4]"
17,"[51, 50, 54]"
14,"[51, 50, 33]"
12,"[51, 50, 34]"
26,"[51, 60]"
17,"[51, 60, 32]"
15,"[51, 60, 18]"
16,"[51, 60, 8]"
18,"[51, 60, 27]"
22,"[51, 60, 17]"
20,"[51, 60, 0]"
21,"[51, 60, 29]"
23,"[51, 60, 6]"
15,"[51, 60, 10]"
26,"[51, 60, 70]"
16,"[51, 60, 69]"
12,"[51, 60, 12]"
14,"[51, 60, 56]"
13,"[51, 60, 62]"
17,"[51, 60, 25]"
22,"[51, 60, 48]"
20,"[51, 60, 28]"
13,"[51, 60, 35]"
12,"[51, 60, 58]"
14,"[51, 60, 49]"
17,"[51, 60, 55]"
18,"[51, 60, 4]"
18,"[51, 60, 54]"
16,"[51, 60, 26]"
16,"[51, 60, 50]"
13,"[51, 60, 20]"
14,"[51, 60, 33]"
13,"[51, 60, 34]"
14,"[51, 36]"
12,"[51, 36, 27]"
12,"[51, 36, 17]"
12,"[51, 36, 0]"
13,"[51, 36, 29]"
13,"[51, 36, 6]"
14,"[51, 36, 70]"
13,"[51, 36, 62]"
13,"[51, 36, 28]"
12,"[51, 36, 49]"
14,"[51, 64]"
12,"[51, 64, 18]"
12,"[51, 64, 8]"
14,"[51, 64, 64]"
12,"[51, 64, 17]"
13,"[51, 64, 0]"
13,"[51, 64, 29]"
12,"[51, 64, 6]"
13,"[51, 64, 10]"
14,"[51, 64, 70]"
12,"[51, 64, 56]"
12,"[51, 64, 62]"
12,"[51, 64, 25]"
13,"[51, 64, 28]"
13,"[51, 64, 35]"
12,"[51, 64, 58]"
34,"[51, 32]"
32,"[51, 32, 18]"
32,"[51, 32, 8]"
12,"[51, 32, 64]"
31,"[51, 32, 27]"
32,"[51, 32, 17]"
31,"[51, 32, 0]"
18,"[51, 32, 3]"
15,"[51, 32, 1]"
34,"[51, 32, 29]"
30,"[51, 32, 6]"
32,"[51, 32, 10]"
34,"[51, 32, 70]"
28,"[51, 32, 69]"
16,"[51, 32, 12]"
15,"[51, 32, 51]"
16,"[51, 32, 11]"
31,"[51, 32, 56]"
19,"[51, 32, 57]"
16,"[51, 32, 62]"
30,"[51, 32, 25]"
31,"[51, 32, 48]"
32,"[51, 32, 28]"
27,"[51, 32, 35]"
24,"[51, 32, 58]"
20,"[51, 32, 49]"
19,"[51, 32, 55]"
12,"[51, 32, 21]"
15,"[51, 32, 31]"
26,"[51, 32, 4]"
27,"[51, 32, 34]"
27,"[51, 32, 33]"
19,"[51, 32, 26]"
18,"[51, 32, 50]"
24,"[51, 32, 37]"
22,"[51, 32, 60]"
12,"[51, 32, 5]"
29,"[51, 32, 54]"
13,"[51, 32, 13]"
16,"[51, 32, 53]"
18,"[51, 32, 42]"
18,"[51, 32, 9]"
18,"[51, 32, 7]"
13,"[51, 32, 59]"
12,"[51, 32, 14]"
22,"[51, 32, 20]"
19,"[51, 32, 32]"
33,"[51, 18]"
31,"[51, 18, 8]"
13,"[51, 18, 64]"
16,"[51, 18, 18]"
29,"[51, 18, 27]"
31,"[51, 18, 17]"
30,"[51, 18, 0]"
18,"[51, 18, 3]"
15,"[51, 18, 1]"
33,"[51, 18, 29]"
30,"[51, 18, 6]"
30,"[51, 18, 10]"
33,"[51, 18, 70]"
25,"[51, 18, 69]"
15,"[51, 18, 12]"
